Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Sub-Category,Product Name,Sales,Order Date Shamsi,Ship Date Shamsi,lag_1_sales,cat_Furniture,cat_Office Supplies,cat_Technology,order_month
397,CA-2018-165603,2018-10-17,2018-10-19,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886.0,East,OFF-PA-10002552,Paper,Xerox 1958,12.96,1397/07/25,1397/07/27,10.64,False,True,False,10
396,CA-2018-165603,2018-10-17,2018-10-19,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886.0,East,OFF-ST-10000798,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,1397/07/25,1397/07/27,12.96,False,True,False,10
3059,CA-2018-131492,2018-10-19,2018-10-24,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110.0,West,FUR-FU-10003878,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,1397/07/27,1397/08/02,49.96,True,False,False,10
3058,CA-2018-131492,2018-10-19,2018-10-24,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110.0,West,OFF-LA-10001641,Labels,Avery 518,31.5,1397/07/27,1397/08/02,30.56,False,True,False,10
3057,CA-2018-131492,2018-10-19,2018-10-24,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110.0,West,OFF-EN-10002973,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,8.96,1397/07/27,1397/08/02,31.5,False,True,False,10
4927,CA-2018-117653,2018-10-19,2018-10-23,Standard Class,MO-17500,Mary O'Rourke,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-TA-10003008,Tables,"Lesro Round Back Collection Coffee Table, End Table",91.275,1397/07/27,1397/08/01,8.96,True,False,False,10
2929,US-2018-120390,2018-10-19,2018-10-26,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Burlington,North Carolina,27217.0,South,OFF-BI-10004995,Binders,GBC DocuBind P400 Electric Binding System,1633.188,1397/07/27,1397/08/04,91.275,False,True,False,10
424,CA-2018-125388,2018-10-19,2018-10-23,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841.0,East,OFF-ST-10000918,Storage,Crate-A-Files,32.7,1397/07/27,1397/08/01,1633.188,False,True,False,10
9706,CA-2018-125990,2018-10-19,2018-10-23,Standard Class,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10004826,Binders,JM Magazine Binder,39.624,1397/07/27,1397/08/01,32.7,False,True,False,10
3060,CA-2018-131492,2018-10-19,2018-10-24,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110.0,West,FUR-TA-10003837,Tables,Anderson Hickey Conga Table Tops & Accessories,24.368,1397/07/27,1397/08/02,39.624,True,False,False,10
423,CA-2018-125388,2018-10-19,2018-10-23,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841.0,East,FUR-FU-10004712,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,1397/07/27,1397/08/01,24.368,True,False,False,10
1671,CA-2018-159457,2018-10-19,2018-10-26,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,77095.0,Central,TEC-PH-10002185,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68,1397/07/27,1397/08/04,56.56,False,False,True,10
35,CA-2018-107727,2018-10-19,2018-10-23,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77095.0,Central,OFF-PA-10000249,Paper,Easy-staple paper,29.472,1397/07/27,1397/08/01,16.68,False,True,False,10
1363,CA-2018-125199,2018-10-19,2018-10-25,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10001336,Phones,Digium D40 VoIP phone,309.576,1397/07/27,1397/08/03,29.472,False,False,True,10
1362,CA-2018-125199,2018-10-19,2018-10-25,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10004041,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,1397/07/27,1397/08/03,309.576,False,True,False,10
1361,CA-2018-125199,2018-10-19,2018-10-25,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10002956,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.256,1397/07/27,1397/08/03,23.68,False,True,False,10
5175,CA-2018-106432,2018-10-19,2018-10-24,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706.0,Central,OFF-BI-10002799,Binders,"SlimView Poly Binder, 3/8""",2.072,1397/07/27,1397/08/02,123.256,False,True,False,10
5176,CA-2018-106432,2018-10-19,2018-10-24,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706.0,Central,FUR-BO-10004360,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,328.3992,1397/07/27,1397/08/02,2.072,True,False,False,10
454,CA-2018-147277,2018-10-20,2018-10-24,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312.0,East,FUR-TA-10001539,Tables,Chromcraft Rectangular Conference Tables,284.364,1397/07/28,1397/08/02,328.3992,True,False,False,10
455,CA-2018-147277,2018-10-20,2018-10-24,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312.0,East,OFF-ST-10000142,Storage,Deluxe Rollaway Locking File with Drawer,665.408,1397/07/28,1397/08/02,284.364,False,True,False,10
8884,US-2018-115252,2018-10-20,2018-10-25,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707.0,South,OFF-PA-10001667,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),14.352,1397/07/28,1397/08/03,665.408,False,True,False,10
3190,US-2018-146416,2018-10-20,2018-10-22,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695.0,West,OFF-BI-10001787,Binders,Wilson Jones Four-Pocket Poly Binders,20.928,1397/07/28,1397/07/30,14.352,False,True,False,10
3189,US-2018-146416,2018-10-20,2018-10-22,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695.0,West,OFF-LA-10003714,Labels,Avery 510,3.75,1397/07/28,1397/07/30,20.928,False,True,False,10
2800,CA-2018-158743,2018-10-20,2018-10-27,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-BI-10003364,Binders,Binding Machine Supplies,145.85,1397/07/28,1397/08/05,3.75,False,True,False,10
8883,US-2018-115252,2018-10-20,2018-10-25,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707.0,South,TEC-PH-10004071,Phones,PayAnywhere Card Reader,15.984,1397/07/28,1397/08/03,145.85,False,False,True,10
6347,CA-2018-104822,2018-10-20,2018-10-20,Same Day,RB-19465,Rick Bensley,Home Office,United States,New York City,New York,10024.0,East,OFF-LA-10002034,Labels,Avery 478,24.55,1397/07/28,1397/07/28,15.984,False,True,False,10
2798,CA-2018-158743,2018-10-20,2018-10-27,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-AR-10002257,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,1397/07/28,1397/08/05,24.55,False,True,False,10
8241,CA-2018-103065,2018-10-20,2018-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-FU-10000175,Furnishings,DAX Wood Document Frame.,43.936,1397/07/28,1397/07/28,13.36,True,False,False,10
8240,CA-2018-103065,2018-10-20,2018-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-AR-10003251,Art,Prang Drawing Pencil Set,4.448,1397/07/28,1397/07/28,43.936,False,True,False,10
8239,CA-2018-103065,2018-10-20,2018-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-PA-10000380,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672,1397/07/28,1397/07/28,4.448,False,True,False,10
2799,CA-2018-158743,2018-10-20,2018-10-27,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001019,Paper,Xerox 1884,39.96,1397/07/28,1397/08/05,6.672,False,True,False,10
8238,CA-2018-103065,2018-10-20,2018-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-ST-10000617,Storage,Woodgrain Magazine Files by Perma,4.768,1397/07/28,1397/07/28,39.96,False,True,False,10
5260,CA-2018-158722,2018-10-20,2018-10-26,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10000176,Paper,Xerox 1887,45.528,1397/07/28,1397/08/04,4.768,False,True,False,10
527,CA-2018-113558,2018-10-21,2018-10-26,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801.0,South,FUR-CH-10003379,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,1397/07/29,1397/08/04,45.528,True,False,False,10
528,CA-2018-113558,2018-10-21,2018-10-26,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801.0,South,FUR-FU-10001756,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,1397/07/29,1397/08/04,683.952,True,False,False,10
5431,CA-2018-117422,2018-10-21,2018-10-25,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107.0,East,OFF-AP-10000938,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.568,1397/07/29,1397/08/03,45.696,False,True,False,10
2159,CA-2018-148166,2018-10-21,2018-10-26,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Deltona,Florida,32725.0,South,OFF-AR-10004956,Art,Newell 33,17.856,1397/07/29,1397/08/04,161.568,False,True,False,10
5432,CA-2018-117422,2018-10-21,2018-10-25,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107.0,East,OFF-PA-10002195,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.064,1397/07/29,1397/08/03,17.856,False,True,False,10
5433,CA-2018-117422,2018-10-21,2018-10-25,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107.0,East,OFF-BI-10002799,Binders,"SlimView Poly Binder, 3/8""",6.216,1397/07/29,1397/08/03,4.064,False,True,False,10
1831,CA-2018-145884,2018-10-21,2018-10-21,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403.0,Central,TEC-PH-10000895,Phones,Polycom VVX 310 VoIP phone,1439.92,1397/07/29,1397/07/29,6.216,False,False,True,10
7350,CA-2018-142125,2018-10-21,2018-10-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-BI-10000301,Binders,GBC Instant Report Kit,38.82,1397/07/29,1397/08/05,1439.92,False,True,False,10
4047,CA-2018-100356,2018-10-21,2018-10-25,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AP-10002191,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992,1397/07/29,1397/08/03,38.82,False,True,False,10
1832,CA-2018-145884,2018-10-21,2018-10-21,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403.0,Central,FUR-TA-10002356,Tables,Bevis Boat-Shaped Conference Table,262.11,1397/07/29,1397/07/29,23.992,True,False,False,10
7351,CA-2018-142125,2018-10-21,2018-10-27,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-BI-10003460,Binders,Acco 3-Hole Punch,21.9,1397/07/29,1397/08/05,262.11,False,True,False,10
1904,CA-2018-167094,2018-10-21,2018-10-22,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477.0,West,FUR-CH-10000155,Chairs,Global Comet Stacking Armless Chair,478.48,1397/07/29,1397/07/30,21.9,True,False,False,10
1905,CA-2018-167094,2018-10-21,2018-10-22,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477.0,West,TEC-AC-10003116,Accessories,Memorex Froggy Flash Drive 8 GB,28.4,1397/07/29,1397/07/30,478.48,False,False,True,10
1903,CA-2018-167094,2018-10-21,2018-10-22,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477.0,West,OFF-PA-10003953,Paper,Xerox 218,5.184,1397/07/29,1397/07/30,28.4,False,True,False,10
4558,US-2018-117331,2018-10-21,2018-10-28,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Glendale,Arizona,85301.0,West,OFF-BI-10003984,Binders,Lock-Up Easel 'Spel-Binder',8.559,1397/07/29,1397/08/06,5.184,False,True,False,10
6197,CA-2018-113453,2018-10-21,2018-10-28,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10000352,Storage,Acco Perma 2700 Stacking Storage Drawers,71.376,1397/07/29,1397/08/06,8.559,False,True,False,10
6196,CA-2018-113453,2018-10-21,2018-10-28,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-PH-10004165,Phones,Mitel MiVoice 5330e IP Phone,329.988,1397/07/29,1397/08/06,71.376,False,False,True,10
1906,CA-2018-154410,2018-10-21,2018-10-24,First Class,MD-17860,Michael Dominguez,Corporate,United States,Indianapolis,Indiana,46203.0,Central,OFF-ST-10002743,Storage,SAFCO Boltless Steel Shelving,909.12,1397/07/29,1397/08/02,329.988,False,True,False,10
4478,CA-2018-130211,2018-10-22,2018-10-22,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505.0,Central,OFF-ST-10000129,Storage,Fellowes Recycled Storage Drawers,333.09,1397/07/30,1397/07/30,909.12,False,True,False,10
4295,CA-2018-101581,2018-10-22,2018-10-27,Standard Class,DW-13195,David Wiener,Corporate,United States,Redmond,Oregon,97756.0,West,FUR-TA-10002607,Tables,KI Conference Tables,177.225,1397/07/30,1397/08/05,333.09,True,False,False,10
2625,CA-2018-127180,2018-10-22,2018-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024.0,East,TEC-PH-10001494,Phones,Polycom CX600 IP Phone VoIP phone,2399.6,1397/07/30,1397/08/02,177.225,False,False,True,10
2626,CA-2018-127180,2018-10-22,2018-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024.0,East,OFF-EN-10002500,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,1397/07/30,1397/08/02,2399.6,False,True,False,10
2627,CA-2018-127180,2018-10-22,2018-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024.0,East,TEC-PH-10003800,Phones,i.Sound Portable Power - 8000 mAh,52.99,1397/07/30,1397/08/02,63.9,False,False,True,10
7263,CA-2018-156363,2018-10-22,2018-10-28,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10003988,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,1397/07/30,1397/08/06,52.99,False,False,True,10
4479,CA-2018-130211,2018-10-22,2018-10-22,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505.0,Central,FUR-TA-10003748,Tables,Bevis 36 x 72 Conference Tables,248.98,1397/07/30,1397/07/30,32.7,True,False,False,10
7264,CA-2018-156363,2018-10-22,2018-10-28,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-EN-10003068,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68,1397/07/30,1397/08/06,248.98,False,True,False,10
4642,CA-2018-130141,2018-10-22,2018-10-24,Second Class,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525.0,West,OFF-BI-10000831,Binders,Storex Flexible Poly Binders with Double Pockets,3.168,1397/07/30,1397/08/02,31.68,False,True,False,10
4516,US-2018-111920,2018-10-22,2018-10-26,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,OFF-AR-10003179,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,1397/07/30,1397/08/04,3.168,False,True,False,10
4643,CA-2018-130141,2018-10-22,2018-10-24,Second Class,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525.0,West,FUR-CH-10000749,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.136,1397/07/30,1397/08/02,36.44,True,False,False,10
4150,CA-2018-106068,2018-10-23,2018-10-28,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745.0,Central,TEC-AC-10002942,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,55.2,1397/08/01,1397/08/06,579.136,False,False,True,10
8449,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,FUR-TA-10004915,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,1397/08/01,1397/08/02,55.2,True,False,False,10
8448,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,FUR-FU-10000277,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,1397/08/01,1397/08/02,637.896,True,False,False,10
3858,US-2018-105389,2018-10-23,2018-10-28,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10000634,Art,Newell 320,10.272,1397/08/01,1397/08/06,210.68,False,True,False,10
3856,US-2018-105389,2018-10-23,2018-10-28,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-BI-10004364,Binders,Storex Dura Pro Binders,3.564,1397/08/01,1397/08/06,10.272,False,True,False,10
4151,CA-2018-106068,2018-10-23,2018-10-28,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745.0,Central,OFF-ST-10002344,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",259.136,1397/08/01,1397/08/06,3.564,False,True,False,10
8450,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,OFF-PA-10003724,Paper,"Wirebound Message Book, 4 per Page",43.44,1397/08/01,1397/08/02,259.136,False,True,False,10
8451,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,OFF-AP-10002906,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22,1397/08/01,1397/08/02,43.44,False,True,False,10
2894,CA-2018-139913,2018-10-23,2018-10-29,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609.0,East,OFF-PA-10002479,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),26.4,1397/08/01,1397/08/07,2.22,False,True,False,10
2893,CA-2018-139913,2018-10-23,2018-10-29,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609.0,East,OFF-PA-10003739,Paper,Xerox 1969,11.56,1397/08/01,1397/08/07,26.4,False,True,False,10
8447,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,FUR-FU-10004963,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,1397/08/01,1397/08/02,11.56,True,False,False,10
8446,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,FUR-TA-10001039,Tables,KI Adjustable-Height Table,240.744,1397/08/01,1397/08/02,35.0,True,False,False,10
3857,US-2018-105389,2018-10-23,2018-10-28,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10002824,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,1397/08/01,1397/08/06,240.744,False,False,True,10
4149,CA-2018-106068,2018-10-23,2018-10-28,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745.0,Central,OFF-ST-10004507,Storage,Advantus Rolling Storage Box,13.72,1397/08/01,1397/08/06,823.96,False,True,False,10
4148,CA-2018-106068,2018-10-23,2018-10-28,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745.0,Central,OFF-BI-10000962,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,1397/08/01,1397/08/06,13.72,False,True,False,10
2895,CA-2018-139913,2018-10-23,2018-10-29,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609.0,East,FUR-FU-10000771,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",69.08,1397/08/01,1397/08/07,9.762,True,False,False,10
1261,CA-2018-117079,2018-10-23,2018-10-27,Standard Class,JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10004586,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,1397/08/01,1397/08/05,69.08,False,False,True,10
2896,CA-2018-139913,2018-10-23,2018-10-29,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609.0,East,TEC-PH-10001552,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,35.88,1397/08/01,1397/08/07,863.88,False,False,True,10
9612,CA-2018-144365,2018-10-24,2018-10-30,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Jackson,Mississippi,39212.0,South,OFF-FA-10000735,Fasteners,Staples,11.68,1397/08/02,1397/08/08,35.88,False,True,False,10
8678,CA-2018-141705,2018-10-24,2018-10-26,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,76063.0,Central,FUR-TA-10004607,Tables,Hon 2111 Invitation Series Straight Table,517.405,1397/08/02,1397/08/04,11.68,True,False,False,10
87,CA-2018-155558,2018-10-26,2018-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901.0,Central,TEC-AC-10001998,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1397/08/04,1397/08/11,517.405,False,False,True,10
88,CA-2018-155558,2018-10-26,2018-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-LA-10000134,Labels,Avery 511,6.16,1397/08/04,1397/08/11,19.99,False,True,False,10
6665,CA-2018-162173,2018-10-26,2018-11-01,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464.0,South,OFF-EN-10002831,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",251.58,1397/08/04,1397/08/10,6.16,False,True,False,10
8808,US-2018-110646,2018-10-26,2018-10-31,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004330,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.282,1397/08/04,1397/08/09,251.58,False,True,False,10
8809,US-2018-110646,2018-10-26,2018-10-31,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10002807,Phones,Motorla HX550 Universal Bluetooth Headset,118.65,1397/08/04,1397/08/09,33.282,False,False,True,10
6664,CA-2018-162173,2018-10-26,2018-11-01,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464.0,South,FUR-TA-10001520,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",356.85,1397/08/04,1397/08/10,118.65,True,False,False,10
9532,CA-2018-102729,2018-10-26,2018-10-31,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-ST-10000464,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",55.616,1397/08/04,1397/08/09,356.85,False,True,False,10
8810,US-2018-110646,2018-10-26,2018-10-31,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-LA-10001404,Labels,Avery 517,14.76,1397/08/04,1397/08/09,55.616,False,True,False,10
7332,CA-2018-115119,2018-10-26,2018-10-30,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602.0,East,TEC-PH-10001433,Phones,Cisco Small Business SPA 502G VoIP phone,61.542,1397/08/04,1397/08/08,14.76,False,False,True,10
7333,CA-2018-115119,2018-10-26,2018-10-30,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602.0,East,OFF-BI-10003007,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.438,1397/08/04,1397/08/08,61.542,False,True,False,10
8477,CA-2018-134880,2018-10-27,2018-11-01,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Mesa,Arizona,85204.0,West,OFF-PA-10004039,Paper,Xerox 1882,44.784,1397/08/05,1397/08/10,81.438,False,True,False,10
4025,CA-2018-130764,2018-10-27,2018-10-28,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110.0,West,TEC-PH-10003215,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,1397/08/05,1397/08/06,44.784,False,False,True,10
3254,CA-2018-110373,2018-10-27,2018-10-30,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10001536,Phones,Spigen Samsung Galaxy S5 Case Wallet,27.184,1397/08/05,1397/08/08,95.84,False,False,True,10
9242,CA-2018-110310,2018-10-27,2018-11-02,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303.0,South,OFF-AR-10001662,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,1397/08/05,1397/08/11,27.184,False,True,False,10
3253,CA-2018-110373,2018-10-27,2018-10-30,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10003045,Art,Prang Colored Pencils,7.056,1397/08/05,1397/08/08,6.576,False,True,False,10
7620,CA-2018-151225,2018-10-27,2018-10-29,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032.0,West,TEC-PH-10004100,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,1397/08/05,1397/08/07,7.056,False,False,True,10
4024,CA-2018-130764,2018-10-27,2018-10-28,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110.0,West,FUR-BO-10003034,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,1397/08/05,1397/08/06,71.96,True,False,False,10
